Year,Month ,Day,period,Total Gross Load,BTM WAPA,Total Net Load Serve,,,,Source,
2018,5,2,20,23.02,2.24,21,,,,,
2018,5,2,21,25.96,2.24,24,,,,,
2018,5,2,22,24.7,2.24,22,,,,,
2018,5,2,23,23.05,2.24,21,,,,,
2018,5,2,24,21.38,2.24,19,,,,,
2018,5,3,1,20.22,2.24,18,,,,,
2018,5,3,2,19.68,2.24,17,,,,,
2018,5,3,3,19.51,2.24,17,,,,,
2018,5,3,4,19.78,2.24,18,,,,,
2018,5,3,5,20.29,2.24,18,,,,,
2018,5,3,6,21.57,2.24,19,,,,,
2018,5,3,7,23.11,2.24,21,,,,,
2018,5,3,8,23.07,2.24,21,,,,,
2018,5,3,9,23.16,2.24,21,,,,,
2018,5,3,10,21.59,2.24,19,,,,,
2018,5,3,11,22.89,2.24,21,,,,,
2018,5,3,12,22.93,2.24,21,,,,,
2018,5,3,13,22.84,2.24,21,,,,,
2018,5,3,14,22.28,2.24,20,,,,,
2018,5,3,15,21.4,2.24,19,,,,,
2018,5,3,16,22.25,2.24,20,,,,,
2018,5,3,17,21.49,2.24,19,,,,,
2018,5,3,18,21.07,2.24,19,,,,,
2018,5,3,19,21.55,2.24,19,,,,,
2018,5,3,20,22.18,2.24,20,,,,,
2018,5,3,21,24.46,2.24,22,,,,,
2018,5,3,22,23.91,2.24,22,,,,,
2018,5,3,23,22.29,2.24,20,,,,,
2018,5,3,24,20.62,2.24,18,,,,,
2018,5,4,1,19.6,2.24,17,,,,,
2018,5,4,2,19.09,2.24,17,,,,,
2018,5,4,3,18.99,2.24,17,,,,,
2018,5,4,4,19.28,2.24,17,,,,,
2018,5,4,5,19.79,2.24,18,,,,,
2018,5,4,6,21.31,2.24,19,,,,,
2018,5,4,7,22.18,2.24,20,,,,,
2018,5,4,8,21.85,2.24,20,,,,,
2018,5,4,9,20.77,2.24,19,,,,,
2018,5,4,10,20.53,2.24,18,,,,,
2018,5,4,11,20.75,2.24,19,,,,,
2018,5,4,12,20.92,2.24,19,,,,,
2018,5,4,13,20.43,2.24,18,,,,,
2018,5,4,14,20.72,2.24,18,,,,,
2018,5,4,15,20.72,2.24,18,,,,,
2018,5,4,16,20.48,2.24,18,,,,,
2018,5,4,17,20.14,2.24,18,,,,,
2018,5,4,18,19.87,2.24,18,,,,,
2018,5,4,19,20.46,2.24,18,,,,,
2018,5,4,20,21.73,2.24,19,,,,,
2018,5,4,21,23.84,2.24,22,,,,,
2018,5,4,22,23.43,2.24,21,,,,,
2018,5,4,23,21.73,2.24,19,,,,,
2018,5,4,24,20.28,2.24,18,,,,,
2018,5,5,1,19.24,2.24,17,,,,,
2018,5,5,2,18.68,2.24,16,,,,,
2018,5,5,3,18.35,2.24,16,,,,,
2018,5,5,4,18.38,2.24,16,,,,,
2018,5,5,5,18.79,2.24,17,,,,,
2018,5,5,6,19.47,2.24,17,,,,,
2018,5,5,7,18.89,2.24,17,,,,,
2018,5,5,8,18.04,2.24,16,,,,,
2018,5,5,9,17.17,2.24,15,,,,,
2018,5,5,10,17.22,2.24,15,,,,,
2018,5,5,11,17.6,2.24,15,,,,,
2018,5,5,12,17.81,2.24,16,,,,,
2018,5,5,13,17.87,2.24,16,,,,,
2018,5,5,14,18.3,2.24,16,,,,,
2018,5,5,15,18.44,2.24,16,,,,,
2018,5,5,16,18.54,2.24,16,,,,,
2018,5,5,17,18.81,2.24,17,,,,,
2018,5,5,18,19.07,2.24,17,,,,,
2018,5,5,19,20.18,2.24,18,,,,,
2018,5,5,20,21.7,2.24,19,,,,,
2018,5,5,21,23.97,2.24,22,,,,,
2018,5,5,22,23.59,2.24,21,,,,,
2018,5,5,23,22.08,2.24,20,,,,,
2018,5,5,24,20.49,2.24,18,,,,,
2018,5,6,1,19.43,2.24,17,,,,,
2018,5,6,2,18.64,2.24,16,,,,,
2018,5,6,3,18.23,2.24,16,,,,,
2018,5,6,4,18.14,2.24,16,,,,,
2018,5,6,5,18.18,2.24,16,,,,,
2018,5,6,6,18.62,2.24,16,,,,,
2018,5,6,7,17.98,2.24,16,,,,,
2018,5,6,8,16.85,2.24,15,,,,,
2018,5,6,9,16.11,2.24,14,,,,,
2018,5,6,10,15.78,2.24,14,,,,,
2018,5,6,11,16.34,2.24,14,,,,,
2018,5,6,12,17.38,2.24,15,,,,,
2018,5,6,13,18.17,2.24,16,,,,,
2018,5,6,14,18.52,2.24,16,,,,,
2018,5,6,15,18.76,2.24,17,,,,,
2018,5,6,16,19.01,2.24,17,,,,,
2018,5,6,17,20.83,2.24,19,,,,,
2018,5,6,18,19.91,2.24,18,,,,,
2018,5,6,19,20.99,2.24,19,,,,,
2018,5,6,20,21.47,2.24,19,,,,,
2018,5,6,21,23.62,2.24,21,,,,,
2018,5,6,22,23.15,2.24,21,,,,,
2018,5,6,23,21.28,2.24,19,,,,,
2018,5,6,24,19.68,2.24,17,,,,,
2018,5,7,1,18.43,2.24,16,,,,,
2018,5,7,2,17.73,2.24,15,,,,,
2018,5,7,3,17.39,2.24,15,,,,,
2018,5,7,4,17.67,2.24,15,,,,,
2018,5,7,5,18.36,2.24,16,,,,,
2018,5,7,6,19.69,2.24,17,,,,,
2018,5,7,7,20.34,2.24,18,,,,,
2018,5,7,8,20.04,2.24,18,,,,,
2018,5,7,9,19.93,2.24,18,,,,,
2018,5,7,10,21,2.24,19,,,,,
2018,5,7,11,23.42,2.24,21,,,,,
2018,5,7,12,22.82,2.24,21,,,,,
2018,5,7,13,23.13,2.24,21,,,,,
2018,5,7,14,24.13,2.24,22,,,,,
2018,5,7,15,24.83,2.24,23,,,,,
2018,5,7,16,25.1,2.24,23,,,,,
2018,5,7,17,23.91,2.24,22,,,,,
2018,5,7,18,24.86,2.24,23,,,,,
2018,5,7,19,23.51,2.24,21,,,,,
2018,5,7,20,23.83,2.24,22,,,,,
2018,5,7,21,25.55,2.24,23,,,,,
2018,5,7,22,24.39,2.24,22,,,,,
2018,5,7,23,22.01,2.24,20,,,,,
2018,5,7,24,19.97,2.24,18,,,,,
2018,5,8,1,18.66,2.24,16,,,,,
2018,5,8,2,17.96,2.24,16,,,,,
2018,5,8,3,17.66,2.24,15,,,,,
2018,5,8,4,17.85,2.24,16,,,,,
2018,5,8,5,18.31,2.24,16,,,,,
2018,5,8,6,19.5,2.24,17,,,,,
2018,5,8,7,20.05,2.24,18,,,,,
2018,5,8,8,19.8,2.24,18,,,,,
2018,5,8,9,19.72,2.24,17,,,,,
2018,5,8,10,20.51,2.24,18,,,,,
2018,5,8,11,21.56,2.24,19,,,,,
2018,5,8,12,22.42,2.24,20,,,,,
2018,5,8,13,23.03,2.24,21,,,,,
2018,5,8,14,23.86,2.24,22,,,,,
2018,5,8,15,24.36,2.24,22,,,,,
2018,5,8,16,24.85,2.24,23,,,,,
2018,5,8,17,24.88,2.24,23,,,,,
2018,5,8,18,27.44,2.24,25,,,,,
2018,5,8,19,26.65,2.24,24,,,,,
2018,5,8,20,26,2.24,24,,,,,
2018,5,8,21,26.94,2.24,25,,,,,
2018,5,8,22,25.81,2.24,24,,,,,
2018,5,8,23,23.13,2.24,21,,,,,
2018,5,8,24,20.71,2.24,18,,,,,
2018,5,9,1,19.15,2.24,17,,,,,
2018,5,9,2,18.33,2.24,16,,,,,
2018,5,9,3,17.89,2.24,16,,,,,
2018,5,9,4,17.99,2.24,16,,,,,
2018,5,9,5,18.35,2.24,16,,,,,
2018,5,9,6,19.48,2.24,17,,,,,
2018,5,9,7,20.01,2.24,18,,,,,
2018,5,9,8,21.27,2.24,19,,,,,
2018,5,9,9,22.81,2.24,21,,,,,
2018,5,9,10,24.38,2.24,22,,,,,
2018,5,9,11,25.81,2.24,24,,,,,
2018,5,9,12,27.11,2.24,25,,,,,
2018,5,9,13,27.99,2.24,26,,,,,
2018,5,9,14,28.7,2.24,26,,,,,
2018,5,9,15,29.71,2.24,27,,,,,
2018,5,9,16,29.72,2.24,27,,,,,
2018,5,9,17,27.19,2.24,25,,,,,
2018,5,9,18,24.76,2.24,23,,,,,
2018,5,9,19,24.87,2.24,23,,,,,
2018,5,9,20,24.92,2.24,23,,,,,
2018,5,9,21,26.8,2.24,25,,,,,
2018,5,9,22,25.45,2.24,23,,,,,
2018,5,9,23,22.81,2.24,21,,,,,
2018,5,9,24,20.55,2.24,18,,,,,
2018,5,10,1,19.2,2.24,17,,,,,
2018,5,10,2,18.33,2.24,16,,,,,
2018,5,10,3,18.14,2.24,16,,,,,
2018,5,10,4,18.25,2.24,16,,,,,
2018,5,10,5,18.58,2.24,16,,,,,
2018,5,10,6,19.55,2.24,17,,,,,
2018,5,10,7,19.97,2.24,18,,,,,
2018,5,10,8,19.36,2.24,17,,,,,
2018,5,10,9,18.8,2.24,17,,,,,
2018,5,10,10,19.36,2.24,17,,,,,
2018,5,10,11,20.64,2.24,18,,,,,
2018,5,10,12,21.63,2.24,19,,,,,
2018,5,10,13,22.55,2.24,20,,,,,
2018,5,10,14,23.29,2.24,21,,,,,
2018,5,10,15,23.58,2.24,21,,,,,
2018,5,10,16,23.85,2.24,22,,,,,
2018,5,10,17,24.38,2.24,22,,,,,
2018,5,10,18,24.06,2.24,22,,,,,
2018,5,10,19,24.62,2.24,22,,,,,
2018,5,10,20,25.9,2.24,24,,,,,
2018,5,10,21,27.4,2.24,25,,,,,
2018,5,10,22,26.45,2.24,24,,,,,
2018,5,10,23,23.88,2.24,22,,,,,
2018,5,10,24,21.61,2.24,19,,,,,
2018,5,11,1,20.14,2.24,18,,,,,
2018,5,11,2,19.24,2.24,17,,,,,
2018,5,11,3,18.69,2.24,16,,,,,
2018,5,11,4,18.62,2.24,16,,,,,
2018,5,11,5,19.03,2.24,17,,,,,
2018,5,11,6,19.89,2.24,18,,,,,
2018,5,11,7,20.13,2.24,18,,,,,
2018,5,11,8,20.42,2.24,18,,,,,
2018,5,11,9,20.79,2.24,19,,,,,
2018,5,11,10,20.26,2.24,18,,,,,
2018,5,11,11,20.31,2.24,18,,,,,
2018,5,11,12,21.58,2.24,19,,,,,
2018,5,11,13,23.1,2.24,21,,,,,
2018,5,11,14,23.11,2.24,21,,,,,
2018,5,11,15,24.53,2.24,22,,,,,
2018,5,11,16,24.53,2.24,22,,,,,
2018,5,11,17,23.87,2.24,22,,,,,
2018,5,11,18,23.23,2.24,21,,,,,
2018,5,11,19,23.54,2.24,21,,,,,
2018,5,11,20,23.94,2.24,22,,,,,
2018,5,11,21,25.19,2.24,23,,,,,
2018,5,11,22,24.76,2.24,23,,,,,
2018,5,11,23,23.04,2.24,21,,,,,
2018,5,11,24,21.29,2.24,19,,,,,
2018,5,12,1,19.88,2.24,18,,,,,
2018,5,12,2,19.06,2.24,17,,,,,
2018,5,12,3,18.34,2.24,16,,,,,
2018,5,12,4,18.09,2.24,16,,,,,
2018,5,12,5,18.13,2.24,16,,,,,
2018,5,12,6,18.62,2.24,16,,,,,
2018,5,12,7,17.73,2.24,15,,,,,
2018,5,12,8,18.38,2.24,16,,,,,
2018,5,12,9,19.84,2.24,18,,,,,
2018,5,12,10,21.16,2.24,19,,,,,
2018,5,12,11,21.29,2.24,19,,,,,
2018,5,12,12,20.63,2.24,18,,,,,
2018,5,12,13,20.22,2.24,18,,,,,
2018,5,12,14,19.8,2.24,18,,,,,
2018,5,12,15,19.47,2.24,17,,,,,
2018,5,12,16,19.63,2.24,17,,,,,
2018,5,12,17,19.42,2.24,17,,,,,
2018,5,12,18,19.74,2.24,18,,,,,
2018,5,12,19,21.18,2.24,19,,,,,
2018,5,12,20,22.2,2.24,20,,,,,
2018,5,12,21,23.67,2.24,21,,,,,
2018,5,12,22,23.79,2.24,22,,,,,
2018,5,12,23,22.11,2.24,20,,,,,
2018,5,12,24,20.49,2.24,18,,,,,
2018,5,13,1,19.19,2.24,17,,,,,
2018,5,13,2,18.39,2.24,16,,,,,
2018,5,13,3,18,2.24,16,,,,,
2018,5,13,4,17.85,2.24,16,,,,,
2018,5,13,5,17.69,2.24,15,,,,,
2018,5,13,6,17.99,2.24,16,,,,,
2018,5,13,7,16.82,2.24,15,,,,,
2018,5,13,8,16.97,2.24,15,,,,,
2018,5,13,9,17.82,2.24,16,,,,,
2018,5,13,10,18.84,2.24,17,,,,,
2018,5,13,11,18.77,2.24,17,,,,,
2018,5,13,12,18.05,2.24,16,,,,,
2018,5,13,13,17.4,2.24,15,,,,,
2018,5,13,14,19.47,2.24,17,,,,,
2018,5,13,15,20.58,2.24,18,,,,,
2018,5,13,16,20.9,2.24,19,,,,,
2018,5,13,17,21.07,2.24,19,,,,,
2018,5,13,18,21.03,2.24,19,,,,,
2018,5,13,19,20.93,2.24,19,,,,,
2018,5,13,20,20.82,2.24,19,,,,,
2018,5,13,21,22.27,2.24,20,,,,,
2018,5,13,22,22.74,2.24,21,,,,,
2018,5,13,23,21.27,2.24,19,,,,,
2018,5,13,24,19.51,2.24,17,,,,,
2018,5,14,1,18.31,2.24,16,,,,,
2018,5,14,2,17.43,2.24,15,,,,,
2018,5,14,3,17.29,2.24,15,,,,,
2018,5,14,4,17.31,2.24,15,,,,,
2018,5,14,5,17.82,2.24,16,,,,,
2018,5,14,6,19.05,2.24,17,,,,,
2018,5,14,7,19.49,2.24,17,,,,,
2018,5,14,8,20.94,2.24,19,,,,,
2018,5,14,9,22.59,2.24,20,,,,,
2018,5,14,10,24.09,2.24,22,,,,,
2018,5,14,11,24.92,2.24,23,,,,,
2018,5,14,12,25.32,2.24,23,,,,,
2018,5,14,13,25.45,2.24,23,,,,,
2018,5,14,14,25.85,2.24,24,,,,,
2018,5,14,15,26.3,2.24,24,,,,,
2018,5,14,16,24.33,2.24,22,,,,,
2018,5,14,17,22.94,2.24,21,,,,,
2018,5,14,18,21.97,2.24,20,,,,,
2018,5,14,19,22.2,2.24,20,,,,,
2018,5,14,20,23.26,2.24,21,,,,,
2018,5,14,21,25.02,2.24,23,,,,,
2018,5,14,22,24.63,2.24,22,,,,,
2018,5,14,23,22.2,2.24,20,,,,,
2018,5,14,24,20.11,2.24,18,,,,,
2018,5,15,1,18.53,2.24,16,,,,,
2018,5,15,2,18,2.24,16,,,,,
2018,5,15,3,17.61,2.24,15,,,,,
2018,5,15,4,17.77,2.24,16,,,,,
2018,5,15,5,18.27,2.24,16,,,,,
2018,5,15,6,19.21,2.24,17,,,,,
2018,5,15,7,19.61,2.24,17,,,,,
2018,5,15,8,19.6,2.24,17,,,,,
2018,5,15,9,19.59,2.24,17,,,,,
2018,5,15,10,20.14,2.24,18,,,,,
2018,5,15,11,20.95,2.24,19,,,,,
2018,5,15,12,21.41,2.24,19,,,,,
2018,5,15,13,21.65,2.24,19,,,,,
2018,5,15,14,22.27,2.24,20,,,,,
2018,5,15,15,21.43,2.24,19,,,,,
2018,5,15,16,21.24,2.24,19,,,,,
2018,5,15,17,21.44,2.24,19,,,,,
2018,5,15,18,20.73,2.24,18,,,,,
2018,5,15,19,22.08,2.24,20,,,,,
2018,5,15,20,23.32,2.24,21,,,,,
2018,5,15,21,25.29,2.24,23,,,,,
2018,5,15,22,24.7,2.24,22,,,,,
2018,5,15,23,22.38,2.24,20,,,,,
2018,5,15,24,20.42,2.24,18,,,,,
2018,5,16,1,19.14,2.24,17,,,,,
2018,5,16,2,18.27,2.24,16,,,,,
2018,5,16,3,17.67,2.24,15,,,,,
2018,5,16,4,17.78,2.24,16,,,,,
2018,5,16,5,18.3,2.24,16,,,,,
2018,5,16,6,19.43,2.24,17,,,,,
2018,5,16,7,19.57,2.24,17,,,,,
2018,5,16,8,19,2.24,17,,,,,
2018,5,16,9,19.39,2.24,17,,,,,
2018,5,16,10,20.29,2.24,18,,,,,
2018,5,16,11,21.43,2.24,19,,,,,
2018,5,16,12,22.18,2.24,20,,,,,
2018,5,16,13,22.67,2.24,20,,,,,
2018,5,16,14,23.3,2.24,21,,,,,
2018,5,16,15,23.8,2.24,22,,,,,
2018,5,16,16,22.5,2.24,20,,,,,
2018,5,16,17,22.54,2.24,20,,,,,
2018,5,16,18,22.04,2.24,20,,,,,
2018,5,16,19,22.69,2.24,20,,,,,
2018,5,16,20,24.4,2.24,22,,,,,
2018,5,16,21,25.98,2.24,24,,,,,
2018,5,16,22,25.18,2.24,23,,,,,
2018,5,16,23,22.71,2.24,20,,,,,
2018,5,16,24,20.67,2.24,18,,,,,
2018,5,17,1,19.2,2.24,17,,,,,
2018,5,17,2,18.21,2.24,16,,,,,
2018,5,17,3,17.79,2.24,16,,,,,
2018,5,17,4,17.7,2.24,15,,,,,
2018,5,17,5,18.2,2.24,16,,,,,
2018,5,17,6,18.99,2.24,17,,,,,
2018,5,17,7,19,2.24,17,,,,,
2018,5,17,8,18.41,2.24,16,,,,,
2018,5,17,9,18.39,2.24,16,,,,,
2018,5,17,10,20.45,2.24,18,,,,,
2018,5,17,11,21.38,2.24,19,,,,,
2018,5,17,12,23.56,2.24,21,,,,,
2018,5,17,13,24.37,2.24,22,,,,,
2018,5,17,14,25.08,2.24,23,,,,,
2018,5,17,15,25.51,2.24,23,,,,,
2018,5,17,16,25.6,2.24,23,,,,,
2018,5,17,17,25.81,2.24,24,,,,,
2018,5,17,18,25.14,2.24,23,,,,,
2018,5,17,19,24.34,2.24,22,,,,,
2018,5,17,20,24.18,2.24,22,,,,,
2018,5,17,21,25.42,2.24,23,,,,,
2018,5,17,22,24.78,2.24,23,,,,,
2018,5,17,23,22.36,2.24,20,,,,,
2018,5,17,24,20.22,2.24,18,,,,,
2018,5,18,1,18.95,2.24,17,,,,,
2018,5,18,2,18.11,2.24,16,,,,,
2018,5,18,3,17.64,2.24,15,,,,,
2018,5,18,4,17.6,2.24,15,,,,,
2018,5,18,5,18.06,2.24,16,,,,,
2018,5,18,6,19.11,2.24,17,,,,,
2018,5,18,7,19.21,2.24,17,,,,,
2018,5,18,8,20.03,2.24,18,,,,,
2018,5,18,9,20.95,2.24,19,,,,,
2018,5,18,10,21.99,2.24,20,,,,,
2018,5,18,11,22.93,2.24,21,,,,,
2018,5,18,12,23.4,2.24,21,,,,,
2018,5,18,13,23.82,2.24,22,,,,,
2018,5,18,14,24.08,2.24,22,,,,,
2018,5,18,15,24.44,2.24,22,,,,,
2018,5,18,16,24.35,2.24,22,,,,,
2018,5,18,17,24.14,2.24,22,,,,,
2018,5,18,18,23.19,2.24,21,,,,,
2018,5,18,19,22.52,2.24,20,,,,,
2018,5,18,20,22.71,2.24,20,,,,,
2018,5,18,21,23.84,2.24,22,,,,,
2018,5,18,22,23.64,2.24,21,,,,,
2018,5,18,23,21.95,2.24,20,,,,,
2018,5,18,24,20.26,2.24,18,,,,,
2018,5,19,1,19.01,2.24,17,,,,,
2018,5,19,2,18.18,2.24,16,,,,,
2018,5,19,3,17.9,2.24,16,,,,,
2018,5,19,4,17.67,2.24,15,,,,,
2018,5,19,5,17.76,2.24,16,,,,,
2018,5,19,6,18.31,2.24,16,,,,,
2018,5,19,7,17.27,2.24,15,,,,,
2018,5,19,8,17.38,2.24,15,,,,,
2018,5,19,9,17.67,2.24,15,,,,,
2018,5,19,10,18.67,2.24,16,,,,,
2018,5,19,11,19.51,2.24,17,,,,,
2018,5,19,12,20.32,2.24,18,,,,,
2018,5,19,13,20.99,2.24,19,,,,,
2018,5,19,14,21.72,2.24,19,,,,,
2018,5,19,15,21.92,2.24,20,,,,,
2018,5,19,16,22.17,2.24,20,,,,,
2018,5,19,17,22.07,2.24,20,,,,,
2018,5,19,18,22.29,2.24,20,,,,,
2018,5,19,19,22.49,2.24,20,,,,,
2018,5,19,20,22.92,2.24,21,,,,,
2018,5,19,21,23.84,2.24,22,,,,,
2018,5,19,22,23.79,2.24,22,,,,,
2018,5,19,23,22.07,2.24,20,,,,,
2018,5,19,24,20.55,2.24,18,,,,,
2018,5,20,1,19.3,2.24,17,,,,,
2018,5,20,2,18.63,2.24,16,,,,,
2018,5,20,3,18.13,2.24,16,,,,,
2018,5,20,4,17.84,2.24,16,,,,,
2018,5,20,5,17.79,2.24,16,,,,,
2018,5,20,6,17.94,2.24,16,,,,,
2018,5,20,7,16.77,2.24,15,,,,,
2018,5,20,8,16.67,2.24,14,,,,,
2018,5,20,9,16.84,2.24,15,,,,,
2018,5,20,10,17.52,2.24,15,,,,,
2018,5,20,11,18.27,2.24,16,,,,,
2018,5,20,12,19.21,2.24,17,,,,,
2018,5,20,13,19.82,2.24,18,,,,,
2018,5,20,14,20.3,2.24,18,,,,,
2018,5,20,15,20.77,2.24,19,,,,,
2018,5,20,16,21.3,2.24,19,,,,,
2018,5,20,17,21.64,2.24,19,,,,,
2018,5,20,18,21.91,2.24,20,,,,,
2018,5,20,19,22.35,2.24,20,,,,,
2018,5,20,20,22.78,2.24,21,,,,,
2018,5,20,21,24.01,2.24,22,,,,,
2018,5,20,22,24.03,2.24,22,,,,,
2018,5,20,23,22.2,2.24,20,,,,,
2018,5,20,24,20.42,2.24,18,,,,,
2018,5,21,1,19.01,2.24,17,,,,,
2018,5,21,2,17.69,2.24,15,,,,,
2018,5,21,3,17.06,2.24,15,,,,,
2018,5,21,4,17.05,2.24,15,,,,,
2018,5,21,5,17.52,2.24,15,,,,,
2018,5,21,6,18.59,2.24,16,,,,,
2018,5,21,7,18.89,2.24,17,,,,,
2018,5,21,8,19.67,2.24,17,,,,,
2018,5,21,9,21.12,2.24,19,,,,,
2018,5,21,10,22.28,2.24,20,,,,,
2018,5,21,11,24.18,2.24,22,,,,,
2018,5,21,12,24.98,2.24,23,,,,,
2018,5,21,13,23.88,2.24,22,,,,,
2018,5,21,14,26.08,2.24,24,,,,,
2018,5,21,15,25.2,2.24,23,,,,,
2018,5,21,16,24.49,2.24,22,,,,,
2018,5,21,17,24.81,2.24,23,,,,,
2018,5,21,18,23.36,2.24,21,,,,,
2018,5,21,19,22.28,2.24,20,,,,,
2018,5,21,20,22.5,2.24,20,,,,,
2018,5,21,21,24.26,2.24,22,,,,,
2018,5,21,22,23.95,2.24,22,,,,,
2018,5,21,23,21.48,2.24,19,,,,,
2018,5,21,24,19.83,2.24,18,,,,,
2018,5,22,1,18.49,2.24,16,,,,,
2018,5,22,2,17.69,2.24,15,,,,,
2018,5,22,3,17.35,2.24,15,,,,,
2018,5,22,4,17.4,2.24,15,,,,,
2018,5,22,5,17.87,2.24,16,,,,,
2018,5,22,6,18.85,2.24,17,,,,,
2018,5,22,7,19.06,2.24,17,,,,,
2018,5,22,8,18.5,2.24,16,,,,,
2018,5,22,9,17.81,2.24,16,,,,,
2018,5,22,10,18.83,2.24,17,,,,,
2018,5,22,11,19.71,2.24,17,,,,,
2018,5,22,12,19.74,2.24,18,,,,,
2018,5,22,13,20.85,2.24,19,,,,,
2018,5,22,14,22.14,2.24,20,,,,,
2018,5,22,15,22.69,2.24,20,,,,,
2018,5,22,16,22.97,2.24,21,,,,,
2018,5,22,17,22.3,2.24,20,,,,,
2018,5,22,18,23.12,2.24,21,,,,,
2018,5,22,19,20.73,2.24,18,,,,,
2018,5,22,20,22.61,2.24,20,,,,,
2018,5,22,21,24.7,2.24,22,,,,,
2018,5,22,22,24.44,2.24,22,,,,,
2018,5,22,23,21.92,2.24,20,,,,,
2018,5,22,24,19.98,2.24,18,,,,,
2018,5,23,1,18.52,2.24,16,,,,,
2018,5,23,2,17.94,2.24,16,,,,,
2018,5,23,3,17.5,2.24,15,,,,,
2018,5,23,4,17.53,2.24,15,,,,,
2018,5,23,5,17.97,2.24,16,,,,,
2018,5,23,6,18.91,2.24,17,,,,,
2018,5,23,7,19.03,2.24,17,,,,,
2018,5,23,8,18.27,2.24,16,,,,,
2018,5,23,9,17.38,2.24,15,,,,,
2018,5,23,10,17.91,2.24,16,,,,,
2018,5,23,11,18.87,2.24,17,,,,,
2018,5,23,12,19.65,2.24,17,,,,,
2018,5,23,13,20.19,2.24,18,,,,,
2018,5,23,14,21.01,2.24,19,,,,,
2018,5,23,15,21.56,2.24,19,,,,,
2018,5,23,16,22.32,2.24,20,,,,,
2018,5,23,17,22.52,2.24,20,,,,,
2018,5,23,18,22.12,2.24,20,,,,,
2018,5,23,19,22.75,2.24,21,,,,,
2018,5,23,20,24.13,2.24,22,,,,,
2018,5,23,21,25.88,2.24,24,,,,,
2018,5,23,22,25.64,2.24,23,,,,,
2018,5,23,23,23.15,2.24,21,,,,,
2018,5,23,24,20.94,2.24,19,,,,,
2018,5,24,1,19.49,2.24,17,,,,,
2018,5,24,2,18.57,2.24,16,,,,,
2018,5,24,3,18.12,2.24,16,,,,,
2018,5,24,4,18.13,2.24,16,,,,,
2018,5,24,5,18.52,2.24,16,,,,,
2018,5,24,6,19.41,2.24,17,,,,,
2018,5,24,7,19.23,2.24,17,,,,,
2018,5,24,8,18.36,2.24,16,,,,,
2018,5,24,9,17.64,2.24,15,,,,,
2018,5,24,10,18.21,2.24,16,,,,,
2018,5,24,11,19.3,2.24,17,,,,,
2018,5,24,12,19.96,2.24,18,,,,,
2018,5,24,13,20.71,2.24,18,,,,,
2018,5,24,14,21.55,2.24,19,,,,,
2018,5,24,15,22.18,2.24,20,,,,,
2018,5,24,16,22.82,2.24,21,,,,,
2018,5,24,17,23.06,2.24,21,,,,,
2018,5,24,18,22.79,2.24,21,,,,,
2018,5,24,19,23.21,2.24,21,,,,,
2018,5,24,20,24.94,2.24,23,,,,,
2018,5,24,21,26.14,2.24,24,,,,,
2018,5,24,22,25.72,2.24,23,,,,,
2018,5,24,23,22.92,2.24,21,,,,,
2018,5,24,24,20.5,2.24,18,,,,,
2018,5,25,1,19.22,2.24,17,,,,,
2018,5,25,2,18.29,2.24,16,,,,,
2018,5,25,3,17.83,2.24,16,,,,,
2018,5,25,4,17.75,2.24,16,,,,,
2018,5,25,5,18.06,2.24,16,,,,,
2018,5,25,6,18.63,2.24,16,,,,,
2018,5,25,7,18.6,2.24,16,,,,,
2018,5,25,8,17.87,2.24,16,,,,,
2018,5,25,9,17.45,2.24,15,,,,,
2018,5,25,10,17.93,2.24,16,,,,,
2018,5,25,11,19.52,2.24,17,,,,,
2018,5,25,12,20.51,2.24,18,,,,,
2018,5,25,13,21.08,2.24,19,,,,,
2018,5,25,14,21.88,2.24,20,,,,,
2018,5,25,15,22.69,2.24,20,,,,,
2018,5,25,16,23.16,2.24,21,,,,,
2018,5,25,17,23.19,2.24,21,,,,,
2018,5,25,18,22.8,2.24,21,,,,,
2018,5,25,19,23.06,2.24,21,,,,,
2018,5,25,20,24.57,2.24,22,,,,,
2018,5,25,21,26.03,2.24,24,,,,,
2018,5,25,22,25.64,2.24,23,,,,,
2018,5,25,23,23.29,2.24,21,,,,,
2018,5,25,24,21.26,2.24,19,,,,,
2018,5,26,1,19.83,2.24,18,,,,,
2018,5,26,2,18.73,2.24,16,,,,,
2018,5,26,3,18.21,2.24,16,,,,,
2018,5,26,4,17.77,2.24,16,,,,,
2018,5,26,5,17.7,2.24,15,,,,,
2018,5,26,6,17.9,2.24,16,,,,,
2018,5,26,7,16.78,2.24,15,,,,,
2018,5,26,8,17.23,2.24,15,,,,,
2018,5,26,9,18.01,2.24,16,,,,,
2018,5,26,10,19.52,2.24,17,,,,,
2018,5,26,11,19.83,2.24,18,,,,,
2018,5,26,12,19.77,2.24,18,,,,,
2018,5,26,13,18.35,2.24,16,,,,,
2018,5,26,14,18.68,2.24,16,,,,,
2018,5,26,15,18.78,2.24,17,,,,,
2018,5,26,16,18.48,2.24,16,,,,,
2018,5,26,17,20.03,2.24,18,,,,,
2018,5,26,18,19.16,2.24,17,,,,,
2018,5,26,19,19.5,2.24,17,,,,,
2018,5,26,20,21.48,2.24,19,,,,,
2018,5,26,21,23.16,2.24,21,,,,,
2018,5,26,22,23.67,2.24,21,,,,,
2018,5,26,23,22.15,2.24,20,,,,,
2018,5,26,24,20.21,2.24,18,,,,,
