Year,Month,Day,Period,gross load
2022,7,28,2,22.33865
2022,7,28,3,21.65164
2022,7,28,4,21.37552
2022,7,28,5,21.66351
2022,7,28,6,22.78548
2022,7,28,7,25.05364
2022,7,28,8,26.36395
2022,7,28,9,28.06619
2022,7,28,10,28.75832
2022,7,28,11,28.42439
2022,7,28,12,28.2594
2022,7,28,13,28.19563
2022,7,28,14,28.37911
2022,7,28,15,28.88712
2022,7,28,16,29.28553
2022,7,28,17,29.72331
2022,7,28,18,30.38645
2022,7,28,19,29.14483
2022,7,28,20,28.77301
2022,7,28,21,28.7866
2022,7,28,22,28.26122
2022,7,28,23,26.77346
2022,7,28,24,23.97104
2022,7,29,1,22.65751
2022,7,29,2,21.99012
2022,7,29,3,21.57573
2022,7,29,4,21.50032
2022,7,29,5,21.8298
2022,7,29,6,22.68834
2022,7,29,7,24.87862
2022,7,29,8,27.03216
2022,7,29,9,28.44761
2022,7,29,10,28.77237
2022,7,29,11,28.53912
2022,7,29,12,28.13894
2022,7,29,13,27.92237
2022,7,29,14,27.85626
2022,7,29,15,28.26968
2022,7,29,16,28.67713
2022,7,29,17,28.50817
2022,7,29,18,28.88731
2022,7,29,19,28.82395
2022,7,29,20,29.27625
2022,7,29,21,29.68085
2022,7,29,22,29.25062
2022,7,29,23,27.46429
2022,7,29,24,24.78749
2022,7,30,1,23.06547
2022,7,30,2,22.18096
2022,7,30,3,21.81084
2022,7,30,4,21.79531
2022,7,30,5,21.99493
2022,7,30,6,22.06991
2022,7,30,7,23.08413
2022,7,30,8,25.134
2022,7,30,9,26.95814
2022,7,30,10,27.6338
2022,7,30,11,26.84314
2022,7,30,12,26.43944
2022,7,30,13,26.25056
2022,7,30,14,26.14262
2022,7,30,15,26.4463
2022,7,30,16,26.95498
2022,7,30,17,27.65145
2022,7,30,18,28.45818
2022,7,30,19,29.20298
2022,7,30,20,29.21442
2022,7,30,21,29.52221
2022,7,30,22,28.60688
2022,7,30,23,26.62126
2022,7,30,24,23.83092
2022,7,31,1,21.75288
2022,7,31,2,20.82807
2022,7,31,3,20.36461
2022,7,31,4,20.57263
2022,7,31,5,20.70274
2022,7,31,6,21.10845
2022,7,31,7,22.54026
2022,7,31,8,24.66529
2022,7,31,9,26.94274
2022,7,31,10,27.85795
2022,7,31,11,27.88155
2022,7,31,12,27.28454
2022,7,31,13,26.9624
2022,7,31,14,26.81201
2022,7,31,15,26.88804
2022,7,31,16,26.73121
2022,7,31,17,27.44916
2022,7,31,18,27.38449
2022,7,31,19,27.17068
2022,7,31,20,27.21195
2022,7,31,21,28.15117
2022,7,31,22,27.74705
2022,7,31,23,25.45288
2022,7,31,24,22.71583
2022,8,1,1,21.3153
2022,8,1,2,20.73583
2022,8,1,3,20.44091
2022,8,1,4,20.41646
2022,8,1,5,20.82471
2022,8,1,6,21.75801
2022,8,1,7,23.67923
2022,8,1,8,25.73708
2022,8,1,9,26.834
2022,8,1,10,27.04514
2022,8,1,11,27.84881
2022,8,1,12,28.04492
2022,8,1,13,28.52046
2022,8,1,14,28.17058
2022,8,1,15,28.20997
2022,8,1,16,28.3885
2022,8,1,17,28.27458
2022,8,1,18,27.72377
2022,8,1,19,27.63288
2022,8,1,20,27.73702
2022,8,1,21,28.18216
2022,8,1,22,27.79007
2022,8,1,23,26.59718
2022,8,1,24,24.35135
2022,8,2,1,22.82143
2022,8,2,2,21.77978
2022,8,2,3,21.37489
2022,8,2,4,21.07009
2022,8,2,5,20.69491
2022,8,2,6,22.32769
2022,8,2,7,24.88256
2022,8,2,8,27.23069
2022,8,2,9,28.45743
2022,8,2,10,28.92785
2022,8,2,11,28.86444
2022,8,2,12,28.67316
2022,8,2,13,28.43832
2022,8,2,14,28.32104
2022,8,2,15,27.85125
2022,8,2,16,28.00696
2022,8,2,17,28.28987
2022,8,2,18,27.31315
2022,8,2,19,27.09463
2022,8,2,20,27.82354
2022,8,2,21,28.41131
2022,8,2,22,27.83714
2022,8,2,23,26.23999
2022,8,2,24,23.81725
2022,8,3,1,22.4061
2022,8,3,2,21.47098
2022,8,3,3,21.14799
2022,8,3,4,21.21433
2022,8,3,5,21.30749
2022,8,3,6,22.43904
2022,8,3,7,24.30324
2022,8,3,8,26.16951
2022,8,3,9,27.2173
2022,8,3,10,27.86597
2022,8,3,11,27.70382
2022,8,3,12,27.59403
2022,8,3,13,27.41851
2022,8,3,14,27.57058
2022,8,3,15,27.53004
2022,8,3,16,27.55199
2022,8,3,17,27.95803
2022,8,3,18,27.91182
2022,8,3,19,28.08164
2022,8,3,20,27.98172
2022,8,3,21,28.54199
2022,8,3,22,28.36609
2022,8,3,23,26.29883
2022,8,3,24,23.90905
2022,8,4,1,22.593
2022,8,4,2,21.54057
2022,8,4,3,21.34034
2022,8,4,4,21.19032
2022,8,4,5,21.63371
2022,8,4,6,22.38648
2022,8,4,7,24.57998
2022,8,4,8,26.17056
2022,8,4,9,27.24672
2022,8,4,10,27.79731
2022,8,4,11,28.31291
2022,8,4,12,28.37053
2022,8,4,13,28.9896
2022,8,4,14,28.6335
2022,8,4,15,28.75964
2022,8,4,16,28.8633
2022,8,4,17,29.08785
2022,8,4,18,29.2471
2022,8,4,19,29.11371
2022,8,4,20,29.20587
2022,8,4,21,29.85653
2022,8,4,22,30.20091
2022,8,4,23,28.12177
2022,8,4,24,24.84009
2022,8,5,1,22.34889
2022,8,5,2,21.01474
2022,8,5,3,20.52407
2022,8,5,4,20.41128
2022,8,5,5,21.24903
2022,8,5,6,22.2836
2022,8,5,7,24.35182
2022,8,5,8,26.54184
2022,8,5,9,28.1141
2022,8,5,10,28.62688
2022,8,5,11,29.11875
2022,8,5,12,29.1881
2022,8,5,13,28.89945
2022,8,5,14,28.4659
2022,8,5,15,29.088
2022,8,5,16,29.48302
2022,8,5,17,30.28818
2022,8,5,18,30.33422
2022,8,5,19,30.68469
2022,8,5,20,30.78608
2022,8,5,21,31.29836
2022,8,5,22,30.08509
2022,8,5,23,28.17644
2022,8,5,24,25.28558
2022,8,6,1,23.60403
2022,8,6,2,22.40185
2022,8,6,3,22.00119
2022,8,6,4,21.82184
2022,8,6,5,21.27434
2022,8,6,6,21.58051
2022,8,6,7,23.15905
2022,8,6,8,25.45778
2022,8,6,9,27.56068
2022,8,6,10,28.0779
2022,8,6,11,28.02413
2022,8,6,12,27.34633
2022,8,6,13,27.35164
2022,8,6,14,27.16178
2022,8,6,15,27.09891
2022,8,6,16,27.20866
2022,8,6,17,27.9486
2022,8,6,18,28.92637
2022,8,6,19,29.09474
2022,8,6,20,28.9182
2022,8,6,21,29.19751
2022,8,6,22,29.10692
2022,8,6,23,26.89073
2022,8,6,24,23.88916
2022,8,7,1,21.95259
2022,8,7,2,21.01503
2022,8,7,3,20.50593
2022,8,7,4,20.44773
2022,8,7,5,20.42231
2022,8,7,6,20.97771
2022,8,7,7,22.38989
2022,8,7,8,24.61693
2022,8,7,9,26.86361
2022,8,7,10,28.00829
2022,8,7,11,27.96824
2022,8,7,12,27.39752
2022,8,7,13,27.1957
2022,8,7,14,26.7149
2022,8,7,15,26.74769
2022,8,7,16,26.60458
2022,8,7,17,26.70236
2022,8,7,18,27.02408
2022,8,7,19,27.24307
2022,8,7,20,27.30073
2022,8,7,21,27.91544
2022,8,7,22,27.45651
2022,8,7,23,25.28693
2022,8,7,24,22.36113
2022,8,8,1,21.02996
2022,8,8,2,20.28977
2022,8,8,3,19.90035
2022,8,8,4,19.94386
2022,8,8,5,20.26451
2022,8,8,6,21.05109
2022,8,8,7,22.99696
2022,8,8,8,25.20773
2022,8,8,9,26.43758
2022,8,8,10,26.84783
2022,8,8,11,26.7982
2022,8,8,12,27.09994
2022,8,8,13,26.87071
2022,8,8,14,27.07452
2022,8,8,15,26.87872
2022,8,8,16,26.43828
2022,8,8,17,26.85332
2022,8,8,18,27.42397
2022,8,8,19,27.51387
2022,8,8,20,27.84071
2022,8,8,21,28.66236
2022,8,8,22,28.2619
2022,8,8,23,26.09747
2022,8,8,24,23.5397
2022,8,9,1,22.0533
2022,8,9,2,21.29377
2022,8,9,3,21.01519
2022,8,9,4,21.00624
2022,8,9,5,21.10069
2022,8,9,6,21.99569
2022,8,9,7,24.13073
2022,8,9,8,26.07466
2022,8,9,9,27.05403
2022,8,9,10,27.69525
2022,8,9,11,27.78394
2022,8,9,12,27.40377
2022,8,9,13,27.49199
2022,8,9,14,27.27212
2022,8,9,15,27.51968
2022,8,9,16,27.68219
2022,8,9,17,27.61488
2022,8,9,18,28.09993
2022,8,9,19,28.24332
2022,8,9,20,28.02293
2022,8,9,21,28.68561
2022,8,9,22,28.13035
2022,8,9,23,26.05533
2022,8,9,24,23.56374
2022,8,10,1,21.82922
2022,8,10,2,21.1445
2022,8,10,3,20.88427
2022,8,10,4,20.70031
2022,8,10,5,20.99566
2022,8,10,6,22.0162
2022,8,10,7,23.35897
2022,8,10,8,25.67611
2022,8,10,9,27.08431
2022,8,10,10,27.18109
2022,8,10,11,27.45856
2022,8,10,12,27.2621
2022,8,10,13,26.57356
2022,8,10,14,26.43166
2022,8,10,15,26.70071
2022,8,10,16,26.65282
2022,8,10,17,26.91913
2022,8,10,18,26.81939
2022,8,10,19,27.11049
2022,8,10,20,26.84753
2022,8,10,21,27.53264
2022,8,10,22,27.29338
2022,8,10,23,25.15903
2022,8,10,24,22.49858
2022,8,11,1,20.99478
2022,8,11,2,20.43494
2022,8,11,3,20.10921
2022,8,11,4,19.97883
2022,8,11,5,20.12941
2022,8,11,6,21.00424
2022,8,11,7,22.71789
2022,8,11,8,24.50726
2022,8,11,9,25.72036
2022,8,11,10,26.20511
2022,8,11,11,27.18246
2022,8,11,12,26.92392
2022,8,11,13,26.83726
2022,8,11,14,27.21826
2022,8,11,15,27.27422
2022,8,11,16,27.26138
2022,8,11,17,27.37447
2022,8,11,18,27.13198
2022,8,11,19,27.26631
2022,8,11,20,27.09499
2022,8,11,21,27.78368
2022,8,11,22,27.31191
2022,8,11,23,25.38074
2022,8,11,24,22.72192
2022,8,12,1,20.93446
2022,8,12,2,20.25383
2022,8,12,3,19.90887
2022,8,12,4,20.08587
2022,8,12,5,20.42429
2022,8,12,6,21.27595
2022,8,12,7,23.17551
2022,8,12,8,26.07251
2022,8,12,9,27.51047
2022,8,12,10,28.14277
2022,8,12,11,27.95523
2022,8,12,12,27.82069
2022,8,12,13,27.93739
2022,8,12,14,27.8104
2022,8,12,15,27.94383
2022,8,12,16,28.14952
2022,8,12,17,28.76373
2022,8,12,18,29.33351
2022,8,12,19,29.69696
2022,8,12,20,29.40778
2022,8,12,21,29.98718
2022,8,12,22,29.46972
2022,8,12,23,27.37223
2022,8,12,24,24.62477
2022,8,13,1,22.64247
2022,8,13,2,21.86414
2022,8,13,3,21.30733
2022,8,13,4,21.16663
2022,8,13,5,20.94099
2022,8,13,6,21.21263
2022,8,13,7,22.31708
2022,8,13,8,24.48656
2022,8,13,9,26.22908
2022,8,13,10,27.09586
2022,8,13,11,27.11343
2022,8,13,12,27.08607
2022,8,13,13,26.91886
2022,8,13,14,26.86304
2022,8,13,15,26.96474
2022,8,13,16,27.09779
2022,8,13,17,27.95547
2022,8,13,18,28.66848
2022,8,13,19,28.67488
2022,8,13,20,28.03261
2022,8,13,21,28.42423
2022,8,13,22,27.87498
2022,8,13,23,25.85589
2022,8,13,24,23.20492
2022,8,14,1,21.58025
2022,8,14,2,20.74771
2022,8,14,3,20.45718
2022,8,14,4,20.22506
2022,8,14,5,20.32459
2022,8,14,6,20.88363
2022,8,14,7,22.31521
2022,8,14,8,24.54339
2022,8,14,9,26.16938
2022,8,14,10,27.07582
2022,8,14,11,26.67845
2022,8,14,12,26.51393
2022,8,14,13,26.43102
2022,8,14,14,26.0942
2022,8,14,15,26.22978
2022,8,14,16,26.3123
2022,8,14,17,26.48569
2022,8,14,18,26.80779
2022,8,14,19,26.94081
2022,8,14,20,27.24923
2022,8,14,21,26.97294
2022,8,14,22,25.54721
2022,8,14,23,23.70432
2022,8,14,24,21.53734
2022,8,15,1,20.43331
2022,8,15,2,19.62223
2022,8,15,3,19.34766
2022,8,15,4,19.40663
2022,8,15,5,19.69924
2022,8,15,6,20.67784
2022,8,15,7,22.70845
2022,8,15,8,25.3458
2022,8,15,9,26.86545
2022,8,15,10,27.62714
2022,8,15,11,27.45192
2022,8,15,12,27.10518
2022,8,15,13,26.57573
2022,8,15,14,26.24042
2022,8,15,15,26.76048
2022,8,15,16,26.7038
2022,8,15,17,27.20765
2022,8,15,18,28.24241
2022,8,15,19,28.00925
2022,8,15,20,28.04958
2022,8,15,21,27.70122
2022,8,15,22,26.36041
2022,8,15,23,24.3837
2022,8,15,24,22.335
2022,8,16,1,20.91506
2022,8,16,2,20.44339
2022,8,16,3,20.03152
2022,8,16,4,20.13127
2022,8,16,5,20.45583
2022,8,16,6,21.48885
2022,8,16,7,23.59688
2022,8,16,8,25.87872
2022,8,16,9,27.07068
2022,8,16,10,27.15845
2022,8,16,11,27.5423
2022,8,16,12,27.30747
2022,8,16,13,26.7161
2022,8,16,14,26.914
2022,8,16,15,27.02699
2022,8,16,16,26.91274
2022,8,16,17,27.23021
2022,8,16,18,27.20376
2022,8,16,19,27.53388
2022,8,16,20,27.29957
2022,8,16,21,27.24154
2022,8,16,22,26.04283
2022,8,16,23,24.52969
2022,8,16,24,22.39769
2022,8,17,1,21.48313
2022,8,17,2,21.21919
2022,8,17,3,21.27673
2022,8,17,4,21.55914
2022,8,17,5,22.0166
2022,8,17,6,23.24018
2022,8,17,7,25.43301
2022,8,17,8,27.35354
2022,8,17,9,27.74494
2022,8,17,10,27.18767
2022,8,17,11,27.09363
2022,8,17,12,26.68877
2022,8,17,13,26.48605
2022,8,17,14,26.05568
2022,8,17,15,25.80188
2022,8,17,16,25.6043
2022,8,17,17,25.96184
2022,8,17,18,25.59759
2022,8,17,19,26.02051
2022,8,17,20,26.26088
2022,8,17,21,27.02588
2022,8,17,22,26.07627
2022,8,17,23,24.38738
2022,8,17,24,22.26552
2022,8,18,1,21.20888
2022,8,18,2,20.85704
2022,8,18,3,20.57053
2022,8,18,4,20.62904
2022,8,18,5,21.08056
2022,8,18,6,22.31164
2022,8,18,7,24.46499
2022,8,18,8,26.53407
2022,8,18,9,27.00216
2022,8,18,10,26.98739
2022,8,18,11,26.60024
2022,8,18,12,26.41498
2022,8,18,13,26.41049
2022,8,18,14,26.33311
2022,8,18,15,26.59547
2022,8,18,16,26.49686
2022,8,18,17,26.45815
2022,8,18,18,26.15189
2022,8,18,19,26.15054
2022,8,18,20,26.23125
2022,8,18,21,27.37023
2022,8,18,22,26.47017
2022,8,18,23,24.50663
2022,8,18,24,22.22541
2022,8,19,1,20.88767
2022,8,19,2,20.24341
2022,8,19,3,20.11399
2022,8,19,4,20.2399
2022,8,19,5,20.61493
2022,8,19,6,21.29952
2022,8,19,7,22.90829
2022,8,19,8,24.65733
2022,8,19,9,26.04124
2022,8,19,10,26.03409
2022,8,19,11,25.89712
2022,8,19,12,25.68815
2022,8,19,13,25.97133
2022,8,19,14,25.96913
2022,8,19,15,26.46977
2022,8,19,16,26.28708
2022,8,19,17,26.77166
2022,8,19,18,26.67951
2022,8,19,19,26.99657
2022,8,19,20,27.45956
2022,8,19,21,27.77147
2022,8,19,22,27.03635
2022,8,19,23,25.4808
2022,8,19,24,22.99283
2022,8,20,1,21.33229
2022,8,20,2,20.38637
2022,8,20,3,20.18888
2022,8,20,4,20.00241
2022,8,20,5,20.16541
2022,8,20,6,21.10078
2022,8,20,7,22.85025
2022,8,20,8,24.95919
2022,8,20,9,26.79115
2022,8,20,10,27.39218
2022,8,20,11,27.39084
2022,8,20,12,26.69212
2022,8,20,13,26.08708
2022,8,20,14,25.71753
2022,8,20,15,25.8496
2022,8,20,16,25.69934
2022,8,20,17,26.38908
2022,8,20,18,28.02598
2022,8,20,19,28.48871
2022,8,20,20,28.2886
2022,8,20,21,28.14847
2022,8,20,22,26.96597
2022,8,20,23,25.47477
2022,8,20,24,23.01231
2022,8,21,1,21.57142
2022,8,21,2,21.0452
2022,8,21,3,20.96107
2022,8,21,4,20.81251
2022,8,21,5,20.90387
2022,8,21,6,21.30765
2022,8,21,7,22.64501
2022,8,21,8,25.12899
2022,8,21,9,27.51442
2022,8,21,10,28.70395
2022,8,21,11,28.05546
2022,8,21,12,27.16173
2022,8,21,13,26.3042
2022,8,21,14,25.95131
2022,8,21,15,25.41816
2022,8,21,16,25.96328
2022,8,21,17,26.8366
2022,8,21,18,27.60553
2022,8,21,19,27.48287
2022,8,21,20,27.06057
2022,8,21,21,26.68354
2022,8,21,22,25.04541
2022,8,21,23,23.56831
2022,8,21,24,21.65278
2022,8,22,1,20.66288
2022,8,22,2,20.14989
2022,8,22,3,20.10121
2022,8,22,4,20.14637
2022,8,22,5,20.54032
2022,8,22,6,21.89034
2022,8,22,7,24.31079
2022,8,22,8,26.41028
2022,8,22,9,27.18739
2022,8,22,10,27.81112
2022,8,22,11,27.65069
2022,8,22,12,26.76746
2022,8,22,13,26.24213
2022,8,22,14,25.87371
2022,8,22,15,25.9916
2022,8,22,16,25.49809
2022,8,22,17,26.37432
2022,8,22,18,26.48387
2022,8,22,19,26.32375
2022,8,22,20,26.2802
2022,8,22,21,26.84067
2022,8,22,22,25.61912
2022,8,22,23,24.18645
2022,8,22,24,22.31996
2022,8,23,1,21.27725
2022,8,23,2,20.89178
2022,8,23,3,20.93079
2022,8,23,4,20.9929
2022,8,23,5,21.44644
2022,8,23,6,22.62922
2022,8,23,7,25.00355
2022,8,23,8,26.97465
2022,8,23,9,27.33836
2022,8,23,10,26.99856
2022,8,23,11,26.5788
2022,8,23,12,25.62477
2022,8,23,13,25.56376
2022,8,23,14,25.39186
2022,8,23,15,25.36036
2022,8,23,16,25.20712
2022,8,23,17,25.44459
2022,8,23,18,25.82297
2022,8,23,19,25.87341
2022,8,23,20,26.42937
2022,8,23,21,26.76949
2022,8,23,22,25.66454
2022,8,23,23,23.91942
2022,8,23,24,21.90504
2022,8,24,1,20.92961
2022,8,24,2,20.52194
2022,8,24,3,20.60294
2022,8,24,4,20.73802
2022,8,24,5,21.30355
2022,8,24,6,22.17284
2022,8,24,7,24.3855
2022,8,24,8,26.94408
2022,8,24,9,26.97995
2022,8,24,10,26.75695
2022,8,24,11,26.39307
2022,8,24,12,25.93293
2022,8,24,13,25.89382
2022,8,24,14,25.52128
2022,8,24,15,25.31436
2022,8,24,16,25.52172
2022,8,24,17,26.03431
2022,8,24,18,25.84656
2022,8,24,19,25.52819
2022,8,24,20,26.13068
2022,8,24,21,26.92947
2022,8,24,22,25.61801
2022,8,24,23,24.1881
2022,8,24,24,22.30755
2022,8,25,1,21.19072
2022,8,25,2,20.14704
2022,8,25,3,19.89852
2022,8,25,4,19.98515
2022,8,25,5,20.37842
2022,8,25,6,21.6822
2022,8,25,7,24.02153
2022,8,25,8,25.67419
2022,8,25,9,26.03038
2022,8,25,10,26.27733
2022,8,25,11,26.35942
2022,8,25,12,26.17867
2022,8,25,13,26.38096
2022,8,25,14,26.03876
2022,8,25,15,26.11853
2022,8,25,16,25.94897
2022,8,25,17,26.50536
2022,8,25,18,27.36162
2022,8,25,19,28.06563
2022,8,25,20,27.70588
2022,8,25,21,27.30867
2022,8,25,22,25.93597
2022,8,25,23,24.36087
2022,8,25,24,22.42205
2022,8,26,1,21.26368
2022,8,26,2,20.80191
2022,8,26,3,20.57406
2022,8,26,4,20.59846
2022,8,26,5,20.95216
2022,8,26,6,22.18935
2022,8,26,7,24.02959
2022,8,26,8,26.40452
2022,8,26,9,27.76395
2022,8,26,10,27.79964
2022,8,26,11,27.37218
2022,8,26,12,27.12765
2022,8,26,13,27.33939
2022,8,26,14,26.97844
2022,8,26,15,26.58992
2022,8,26,16,26.39193
2022,8,26,17,27.7237
2022,8,26,18,28.50225
2022,8,26,19,28.61799
2022,8,26,20,28.73857
2022,8,26,21,28.92734
2022,8,26,22,27.87022
2022,8,26,23,26.29158
2022,8,26,24,24.10375
2022,8,27,1,22.90375
2022,8,27,2,21.55128
2022,8,27,3,21.00016
2022,8,27,4,20.9169
2022,8,27,5,21.29469
2022,8,27,6,22.15072
2022,8,27,7,23.95381
2022,8,27,8,26.09424
2022,8,27,9,27.24809
2022,8,27,10,27.49082
2022,8,27,11,26.96813
2022,8,27,12,26.18714
2022,8,27,13,25.78801
2022,8,27,14,25.22422
2022,8,27,15,25.45613
2022,8,27,16,25.59336
2022,8,27,17,26.44731
2022,8,27,18,26.96534
2022,8,27,19,26.98511
2022,8,27,20,26.92576
2022,8,27,21,27.33614
2022,8,27,22,26.17106
2022,8,27,23,24.85716
2022,8,27,24,22.66123
2022,8,28,1,21.66114
2022,8,28,2,21.08728
2022,8,28,3,21.03194
2022,8,28,4,20.86129
2022,8,28,5,21.36499
2022,8,28,6,22.36262
2022,8,28,7,23.70816
2022,8,28,8,25.78378
2022,8,28,9,27.02682
2022,8,28,10,27.24509
2022,8,28,11,26.5614
2022,8,28,12,26.12772
2022,8,28,13,25.66304
2022,8,28,14,25.20013
2022,8,28,15,25.20951
2022,8,28,16,25.56987
2022,8,28,17,25.78007
2022,8,28,18,25.33018
2022,8,28,19,25.42184
2022,8,28,20,25.66976
2022,8,28,21,26.6834
2022,8,28,22,25.41735
2022,8,28,23,23.8179
2022,8,28,24,21.86295
2022,8,29,1,20.87109
2022,8,29,2,20.51831
2022,8,29,3,20.47729
2022,8,29,4,20.69595
2022,8,29,5,21.06482
2022,8,29,6,22.53141
2022,8,29,7,24.87406
2022,8,29,8,27.01473
2022,8,29,9,27.6117
2022,8,29,10,27.73926
2022,8,29,11,27.49759
2022,8,29,12,26.90401
2022,8,29,13,26.93009
2022,8,29,14,26.56596
2022,8,29,15,26.34735
2022,8,29,16,25.77525
2022,8,29,17,25.37359
2022,8,29,18,25.85607
2022,8,29,19,26.4038
2022,8,29,20,26.7406
2022,8,29,21,27.14961
2022,8,29,22,25.98744
2022,8,29,23,24.38412
2022,8,29,24,22.35076
2022,8,30,1,21.30558
2022,8,30,2,20.85254
2022,8,30,3,20.44659
2022,8,30,4,20.58892
2022,8,30,5,21.06911
2022,8,30,6,22.30807
2022,8,30,7,24.7434
2022,8,30,8,26.55929
2022,8,30,9,26.94111
2022,8,30,10,26.60396
2022,8,30,11,26.50289
2022,8,30,12,26.13129
2022,8,30,13,26.10363
2022,8,30,14,25.76564
2022,8,30,15,25.697
2022,8,30,16,25.94985
2022,8,30,17,25.86491
2022,8,30,18,25.82086
2022,8,30,19,26.17568
2022,8,30,20,26.57512
2022,8,30,21,27.01413
2022,8,30,22,26.03931
2022,8,30,23,24.20051
2022,8,30,24,22.32665
2022,8,31,1,21.44034
2022,8,31,2,20.84272
2022,8,31,3,20.36236
2022,8,31,4,20.49728
2022,8,31,5,20.93069
2022,8,31,6,22.14071
2022,8,31,7,24.54147
2022,8,31,8,26.24607
2022,8,31,9,26.2465
2022,8,31,10,26.04657
2022,8,31,11,26.02592
2022,8,31,12,25.67981
2022,8,31,13,26.07804
2022,8,31,14,26.00984
2022,8,31,15,26.07091
2022,8,31,16,25.82709
2022,8,31,17,25.87877
2022,8,31,18,25.69656
2022,8,31,19,25.84923
2022,8,31,20,26.4009
2022,8,31,21,27.16251
2022,8,31,22,25.90621
2022,8,31,23,24.27064
2022,8,31,24,22.39311
2022,9,1,1,21.50543
2022,9,1,2,20.92988
2022,9,1,3,20.69795
2022,9,1,4,20.83158
2022,9,1,5,21.22536
2022,9,1,6,22.50473
2022,9,1,7,24.33574
2022,9,1,8,26.6839
2022,9,1,9,26.99646
2022,9,1,10,26.69736
2022,9,1,11,26.79332
2022,9,1,12,26.24626
2022,9,1,13,26.70573
2022,9,1,14,26.58348
2022,9,1,15,26.64896
2022,9,1,16,26.34628
2022,9,1,17,26.44884
2022,9,1,18,26.24669
2022,9,1,19,26.71075
2022,9,1,20,27.21727
2022,9,1,21,27.9754
2022,9,1,22,27.05207
2022,9,1,23,24.87471
2022,9,1,24,22.30355
2022,9,2,1,21.19285
2022,9,2,2,20.35197
2022,9,2,3,20.02639
2022,9,2,4,20.32891
2022,9,2,5,20.6984
2022,9,2,6,21.84299
2022,9,2,7,23.89014
2022,9,2,8,26.02295
2022,9,2,9,26.81796
2022,9,2,10,27.14323
2022,9,2,11,26.99568
2022,9,2,12,27.17909
2022,9,2,13,27.38041
2022,9,2,14,27.6118
2022,9,2,15,27.49898
2022,9,2,16,27.82972
2022,9,2,17,28.29235
2022,9,2,18,29.02777
2022,9,2,19,29.42451
2022,9,2,20,29.44398
2022,9,2,21,30.12433
2022,9,2,22,29.69458
2022,9,2,23,28.50211
2022,9,2,24,25.09221
2022,9,3,1,22.8557
2022,9,3,2,21.42734
2022,9,3,3,21.15108
2022,9,3,4,21.25216
2022,9,3,5,21.44824
2022,9,3,6,22.18557
2022,9,3,7,23.95666
2022,9,3,8,26.14466
2022,9,3,9,27.908
2022,9,3,10,28.60188
2022,9,3,11,28.03019
2022,9,3,12,27.90054
2022,9,3,13,27.82776
2022,9,3,14,27.85524
2022,9,3,15,28.10141
2022,9,3,16,28.80624
2022,9,3,17,29.83372
2022,9,3,18,30.50437
2022,9,3,19,30.46266
2022,9,3,20,30.86805
2022,9,3,21,31.22796
2022,9,3,22,29.85072
2022,9,3,23,27.70373
2022,9,3,24,24.643
2022,9,4,1,22.92729
2022,9,4,2,22.0665
2022,9,4,3,21.52425
2022,9,4,4,21.41342
2022,9,4,5,21.58358
2022,9,4,6,22.41596
2022,9,4,7,24.12996
2022,9,4,8,26.67388
2022,9,4,9,29.35369
2022,9,4,10,29.77428
2022,9,4,11,29.218
2022,9,4,12,28.7505
2022,9,4,13,28.10558
2022,9,4,14,28.18703
2022,9,4,15,28.03972
2022,9,4,16,28.08846
2022,9,4,17,28.80961
2022,9,4,18,29.64346
2022,9,4,19,30.13973
2022,9,4,20,30.50967
2022,9,4,21,31.37548
2022,9,4,22,30.12291
2022,9,4,23,27.82342
2022,9,4,24,24.65256
2022,9,5,1,22.96519
2022,9,5,2,21.94508
2022,9,5,3,21.69702
2022,9,5,4,21.54432
2022,9,5,5,21.55893
2022,9,5,6,22.37301
2022,9,5,7,24.16423
2022,9,5,8,26.7587
2022,9,5,9,29.07668
2022,9,5,10,29.61787
2022,9,5,11,28.09692
2022,9,5,12,27.49765
2022,9,5,13,27.45311
2022,9,5,14,27.18506
2022,9,5,15,27.1905
2022,9,5,16,27.21533
2022,9,5,17,27.3237
2022,9,5,18,27.26346
2022,9,5,19,27.31516
2022,9,5,20,27.25997
2022,9,5,21,27.44038
2022,9,5,22,25.94416
2022,9,5,23,24.26336
2022,9,5,24,21.98066
2022,9,6,1,21.08129
2022,9,6,2,20.44052
2022,9,6,3,20.24502
2022,9,6,4,20.39672
2022,9,6,5,20.7323
2022,9,6,6,21.84884
2022,9,6,7,24.31371
2022,9,6,8,26.33562
2022,9,6,9,26.57468
2022,9,6,10,26.35703
2022,9,6,11,26.33556
2022,9,6,12,26.38442
2022,9,6,13,26.8492
2022,9,6,14,26.92947
2022,9,6,15,26.64617
2022,9,6,16,26.69799
2022,9,6,17,26.6028
2022,9,6,18,26.46396
2022,9,6,19,26.218
2022,9,6,20,26.49811
2022,9,6,21,26.64402
2022,9,6,22,25.5785
2022,9,6,23,23.84105
2022,9,6,24,21.71108
2022,9,7,1,20.69442
2022,9,7,2,20.06287
2022,9,7,3,19.93663
2022,9,7,4,19.92949
2022,9,7,5,20.22102
2022,9,7,6,21.40861
2022,9,7,7,24.02339
2022,9,7,8,26.45149
2022,9,7,9,26.69265
2022,9,7,10,26.53388
2022,9,7,11,26.50476
2022,9,7,12,25.98621
2022,9,7,13,26.28566
2022,9,7,14,26.34125
2022,9,7,15,26.36409
2022,9,7,16,26.15087
